accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,activity
-2.7263947,1.7099762,8.983719,0.011550903,0.013183594,0,FALL
-2.7168274,1.697998,9.057938,-0.007614136,0.007858276,-0.008514404,FALL
-2.865265,1.7123566,9.043579,-0.006546021,-0.026229858,-0.015975952,FALL
-2.865265,1.6022339,9.1201935,-0.005493164,-0.001739502,0.003204346,FALL
-2.7814636,1.7195435,9.10582,-0.003356934,0.006790161,0.027694702,FALL
-2.7934418,1.8967133,8.938232,-0.014007568,-0.019851685,0,FALL
-2.7934418,1.8584137,9.022034,-0.044906616,-0.08375549,0.004257202,FALL
-2.8365326,1.6070251,9.438614,0.005157471,0.023834229,0.015975952,FALL
-2.8365326,1.7339172,8.866409,0.027542114,0.04727173,0.026626587,FALL
-2.6114807,1.7746124,9.089066,-0.019332886,-0.01878357,-0.027694702,FALL
-2.5947113,1.5998383,9.405106,-0.008682251,-0.003860474,-0.057525635,FALL
-2.597107,1.5519562,9.134552,0.026473999,0.05366516,-0.04899597,FALL
-2.542038,1.7243347,9.02681,0.020080566,0.040878296,-0.028762817,FALL
-2.3337555,1.9805145,9.213562,0.019012451,0.03767395,-0.06604004,FALL
-2.3337555,1.6237793,9.237503,0.039245605,0.071762085,-0.100128174,FALL
-2.9634247,1.2215576,9.177643,0.053100586,0.055786133,-0.00958252,FALL
-2.992157,1.4035187,8.940628,0.025405884,0.057922363,0.059661865,FALL
-2.652176,2.0236053,9.373978,0.024337769,0.06964111,0.05859375,FALL
-2.6258392,2.097824,9.050751,0.076538086,0.1516571,-0.030883789,FALL
-2.7287903,1.8895416,8.545578,0.041381836,0.062179565,-0.0234375,FALL
-2.7287903,1.788971,9.182434,-0.020401001,-0.047546387,-0.02130127,FALL
-2.9155426,1.7171478,9.239899,0.006225586,0.003585815,-0.012786865,FALL
-3.1645355,1.6213837,9.045975,0.023269653,0.036621094,0.017044067,FALL
-3.229187,1.832077,8.871185,0.013687134,0.03767395,0.024505615,FALL
-2.9730072,1.8775635,8.808945,-0.014007568,-0.007064819,-0.003189087,FALL
-2.8700562,1.6788483,9.14653,-0.027862549,-0.06138611,-0.015975952,FALL
-2.8700562,1.6285706,8.856827,-0.033187866,-0.05180359,0.02130127,FALL
-3.3273468,1.6477203,9.201599,-0.05130005,-0.041152954,0.08842468,FALL
-2.513321,1.6788483,9.1201935,-0.03425598,-0.06777954,0.051132202,FALL
-2.3840332,1.7243347,9.424255,-0.010818481,-0.001739502,-0.00958252,FALL
-2.542038,1.7674255,9.680435,0.076538086,0.1388855,-0.026626587,FALL
-2.5085297,1.8991089,9.448196,0.1798706,0.28907776,-0.019180298,FALL
-2.0296783,1.3747864,8.866409,0.19265747,0.338089,-0.08522034,FALL
-2.74794,0.46977234,8.356445,0.11488342,0.19641113,-0.22157288,FALL
-2.74794,1.1162109,9.706772,0.076538086,0.11437988,-0.10758972,FALL
-3.933075,1.8177032,8.799362,0.21502686,0.29867554,-0.018112183,FALL
-3.933075,2.1337433,8.327713,0.13832092,0.20066833,-0.08522034,FALL
-3.1022797,3.1225433,10.132935,0.07972717,0.15592957,-0.07563782,FALL
-3.8037872,2.8950958,11.581436,0.34817505,0.6491394,-0.005325317,FALL
-2.214035,3.2063446,10.334045,0.7071686,1.280838,-0.018112183,FALL
-1.6418304,2.6532898,7.573532,0.7636261,1.5077515,-0.23542786,FALL
-2.3648682,1.8655853,5.7802734,0.44085693,0.945282,-0.49853516,FALL
-2.3648682,0.67807007,7.056381,0.13192749,0.20918274,-0.49427795,FALL
-6.4015045,2.4617462,2.7731628,-0.16207886,-0.4331665,0.32383728,FALL
-10.201096,3.5128021,3.1825714,-1.1186829,-2.128006,0.9022827,FALL
0.6278839,2.0283966,10.796127,-1.6683655,-2.991928,0.34088135,FALL
0.81941223,0.06515503,15.534256,-1.1517181,-2.1951141,-0.4229126,FALL
-2.3912048,-0.30116272,13.858322,-0.13652039,-0.42037964,-0.6029358,FALL
-2.3912048,1.164093,10.463333,0.5590973,1.0827026,-0.23648071,FALL
-3.6505585,2.5766754,7.6621246,0.694397,1.3532867,0.102264404,FALL
-1.8860321,3.0195923,7.027664,0.36949158,0.5713806,0.11079407,FALL
-2.542038,2.172058,8.16011,0.050964355,-0.12104797,-0.051132202,FALL
-2.542038,1.5327911,9.031601,-0.052352905,-0.37564087,-0.038345337,FALL
-3.356079,1.3699951,9.388336,-0.05769348,-0.21905518,0.036224365,FALL
-3.901947,1.5064697,9.534393,-0.016143799,0.057922363,0.03302002,FALL
-2.6497803,1.8416443,9.194412,0.03605652,0.1942749,-0.0980072,FALL
-2.1805267,1.8584137,8.648529,0.033920288,0.15486145,-0.20239258,FALL
-1.6442108,1.0443878,10.436996,0.07867432,0.115448,-0.23329163,FALL
-1.6442108,1.3987274,9.663666,0.40144348,0.65234375,-0.17790222,FALL
-3.2148132,2.741867,7.542404,0.36735535,0.68855286,-0.025558472,FALL
-3.949829,2.2510529,9.4960785,0.18626404,0.33595276,0.036224365,FALL
-4.0863037,2.0307922,8.442627,0.23632812,0.417984,0.05859375,FALL
-4.0863037,2.3157043,8.356445,0.09039307,0.29760742,0.1257019,FALL
-4.2946014,3.1608582,7.84169,0.01687622,0.16976929,0.15232849,FALL
-4.562744,3.9485474,7.8464813,-0.11520386,-0.027297974,0.23435974,FALL
-4.9194794,4.0012207,7.652542,-0.27394104,-0.22224426,0.41545105,FALL
-5.324112,4.2957,7.580719,-0.4667511,-0.51945496,0.6562042,FALL
-5.996872,4.851166,7.082718,-0.6563721,-0.983902,1.1568756,FALL
-9.360733,3.9389648,5.749161,-0.9546356,-1.5953674,2.1923218,FALL
-2.2427673,2.9334106,7.077942,-1.3711548,-2.0161438,2.7483826,FALL
-0.08798218,3.5175934,8.926254,-1.5298767,-1.8616791,2.5268097,FALL
-0.44711304,2.55513,9.517624,-1.4510498,-1.5708618,2.0293274,FALL
-2.099121,3.4050598,11.097794,-1.1229553,-1.4142761,1.6639404,FALL
-0.09516907,4.017975,10.401093,-0.51042175,-1.1458282,1.4934998,FALL
-0.5093689,3.100998,9.52002,-0.40922546,-0.7538147,1.0748596,FALL
-0.5093689,1.5567474,8.801758,-0.41134644,-0.40333557,1.0759125,FALL
-2.6234436,-0.70817566,7.0851135,-0.45503235,-0.5439606,1.4700623,FALL
0.019744873,-0.09286499,8.0811,-0.5540924,-0.9530182,1.8429108,FALL
0.81941223,0.8193207,9.1441345,-0.47846985,-1.2353058,1.7491608,FALL
0.972641,0.8432617,9.438614,-0.39857483,-1.0797882,1.51268,FALL
1.0995331,0.39794922,9.618179,-0.29310608,-0.95513916,1.2271881,FALL
1.0636292,0.14656067,9.117798,-0.15249634,-1.0211945,0.96406555,FALL
1.8872223,0.5439911,8.698807,-0.019332886,-1.2917633,0.6636658,FALL
3.091507,1.6094055,8.356445,0.11276245,-1.3130798,0.07775879,FALL
2.811386,1.5136414,7.7435303,0.08932495,-0.5173187,-0.7233124,FALL
1.2048798,0.27345276,7.113846,0.10848999,0.22303772,-1.2378387,FALL
-0.08558655,-0.5980377,6.153778,0.09251404,0.33488464,-1.3028107,FALL
-0.86849976,0.25428772,6.7762604,-0.40708923,-0.3809662,-1.2005463,FALL
-0.049682617,0.8145447,8.461777,-1.1634369,-0.8848419,-1.1366425,FALL
0.11312866,1.2861938,12.390671,-1.5927277,-0.6877594,-1.2346344,FALL
1.0444641,-0.38017273,9.010056,-0.46035767,2.0190735,-1.3646088,FALL
-0.08320618,-1.4934692,7.106659,0.9116974,4.27211,-1.35289,FALL
-1.6777344,-1.3857269,5.3565063,2.1037292,5.528061,-0.87031555,FALL
-2.644989,-0.61958313,3.6661987,2.9335785,6.4825287,-0.104400635,FALL
2.2655182,0.18006897,1.0613098,3.2733917,7.3517914,0.56033325,FALL
5.2127686,-1.2133484,-34.523712,2.8685913,6.7381897,0.667923,FALL
21.598694,-24.906372,19.80072,-9.165695,-19.519516,-1.9228058,FALL
19.084778,-11.2977295,77.71646,-2.8060608,-8.604813,-0.42077637,FALL
1.9830017,-0.97154236,1.3366394,1.8917542,5.295822,-0.5805664,FALL
-1.8213959,1.8368683,-4.0000305,0.5559082,1.3809814,-0.069244385,FALL
-2.609085,0.42907715,9.524811,-0.6957855,-2.1503754,-0.06817627,FALL
1.4347229,0.3668213,16.02507,-0.21427917,-0.69841003,0.055389404,FALL
-0.7631531,0.6110382,7.3963623,0.18093872,0.61079407,-0.003189087,FALL
-0.10952759,0.4745636,10.386719,-0.059814453,-0.22756958,0.007461548,FALL
-0.35853577,0.55596924,9.266235,0.024337769,0.06324768,0.002136231,FALL
-0.22445679,0.4865265,9.893524,-0.009750366,-0.03262329,0.001068115,FALL
-0.3321991,0.50090027,9.594238,0.006225586,0.004653931,0,FALL
-0.30825806,0.51286316,9.649307,0.004104614,-0.003860474,0.001068115,FALL
-0.32740784,0.52005005,9.637344,0.003036499,-0.003860474,0.010650635,FALL
-1.953064,-0.6961975,10.889511,0.33540344,-1.411087,0.00958252,FALL
0.6542206,0.9797363,10.858383,0.043518066,-0.20413208,0.04473877,FALL
0.15382385,0.6732788,10.523193,0.020080566,-0.32131958,0.008529663,FALL
0.14425659,0.9007263,9.4960785,0.037124634,0.004653931,0.006393433,FALL
0.1083374,0.6134186,9.771408,-0.0395813,0.08987427,0.012786865,FALL
0.000595,0.5463867,9.864792,-0.058746338,0.27096558,0.019180298,FALL
0.029327393,0.7714386,9.445801,-0.042770386,0.22836304,0.024505615,FALL
6.218338,8.346695,2.2153168,0.4067688,-0.2850952,0.98857117,FALL
5.610214,6.500763,3.153839,0.59532166,-0.2243805,0.9512787,FALL
6.0220184,7.7170258,1.8681488,0.7583008,-0.200943,0.8511505,FALL
5.854416,7.144806,2.066864,0.54525757,0.12823486,0.83517456,FALL
6.1441193,6.721039,2.2584076,0.4387207,0.25498962,0.80960083,FALL
6.0076447,6.160797,2.1123657,0.42700195,0.09307861,0.7275696,FALL
5.756256,6.100937,1.4324036,0.38653564,-0.14341736,0.71266174,FALL
6.017227,6.361908,0.350235,0.24272156,-0.583374,0.7275696,FALL
6.314102,6.42894,0.5848541,0.23100281,-1.2598114,0.56565857,FALL
5.818512,5.5311127,1.2552338,0.51649475,-1.5389099,0.43356323,FALL
5.8687897,5.7513885,1.5473328,0.52394104,-1.0361023,0.42930603,FALL
6.5726776,5.875885,1.3821259,0.586792,-0.8507538,0.26737976,FALL
8.236649,5.7130737,0.7380829,0.6720276,-1.0797882,-0.07775879,FALL
11.1073,5.2294464,-0.5643616,0.6485901,-1.5346527,-0.92037964,FALL
10.954071,4.4010468,1.2384796,0.3567047,-1.6773987,-2.3446503,FALL
10.843933,4.9900208,1.3845215,0.2341919,-1.0499573,-3.8285522,FALL
0.6087189,4.6141357,6.620636,0.61450195,0.5053253,-5.004608,FALL
0.6087189,8.107269,-0.47576904,1.7724457,1.3074799,-4.029892,FALL
11.605301,10.99469,-5.606552,1.5913391,1.564209,-3.535614,FALL
6.0770874,6.4888,-8.623245,0.8946533,1.0464783,-5.818466,FALL
6.182434,1.2885895,-3.2434692,0.009429932,1.7484894,-6.8730927,FALL
1.4083862,-1.7616272,-1.0791168,0.22035217,1.1881714,-7.3620453,FALL
0.93434143,-0.7823944,-1.5483704,0.41316223,0.9793701,-6.9178314,FALL
-1.5747833,1.8368683,-2.1493225,0.3982544,0.8579407,-6.5215454,FALL
-1.5747833,8.849472,-5.0558777,0.38972473,0.49894714,-5.319931,FALL
-13.782822,17.329742,-10.22496,-0.16207886,-0.5109253,-2.182724,FALL
-32.685043,24.79486,-7.2561493,-1.197525,-2.5658264,2.9923248,FALL
2.4043732,31.486664,22.779114,-0.498703,-2.9397278,3.566513,FALL
-2.142212,16.645004,6.2734833,1.6105194,3.8619843,0.35047913,FALL
-2.142212,7.95166,-3.372757,1.7543335,4.578903,0.043670654,FALL
-6.494873,3.9341888,-6.868286,0.33540344,4.102722,0.8511505,FALL
-0.6985016,4.0084076,-4.9217987,-1.2028503,2.633728,1.019455,FALL
1.0995331,4.345993,-2.4390106,-1.4521179,0.5756378,0.47297668,FALL
0.6781616,5.8256073,1.7245026,-1.1048431,-0.8645935,-0.31744385,FALL
-1.8812408,8.133606,2.758789,-0.4443817,-1.0084076,-0.9555359,FALL
-1.8812408,9.19664,0.6399231,0.1564331,-1.2054901,-1.0940247,FALL
-5.225937,10.410492,0.10122681,0.49624634,-1.7690125,-0.6785736,FALL
-6.2482758,10.963562,-0.004119873,0.7359314,-2.1684875,-0.27696228,FALL
-4.2586823,10.314728,-0.7127991,0.8669586,-2.3943176,-0.24075317,FALL
-2.731186,9.730545,-1.3999329,0.8307495,-2.5626373,-0.29188538,FALL
-2.4055786,9.495911,-1.5914764,0.680542,-2.6127014,-0.33448792,FALL
-2.2834778,9.438446,-1.5388031,0.46536255,-2.3730164,-0.3717804,FALL
-2.3097992,9.543793,-1.2610626,0.22354126,-1.7636871,-0.3568573,FALL
-2.245163,9.835892,-1.0838928,0.019012451,-0.8848419,-0.29614258,FALL
-2.2523499,9.955597,-1.119812,-0.10987854,0.03767395,-0.22476196,FALL
-2.403183,9.797577,-1.3424683,-0.16633606,0.7716522,-0.111846924,FALL
-2.6234436,9.620407,-1.6656952,-0.16740417,1.0997467,0.014907837,FALL
-2.723999,9.232559,-1.7518768,-0.14717102,1.009201,0.10865784,FALL
-2.723999,9.041016,-1.5004883,-0.13119507,0.76205444,0.1768341,FALL
-2.9203339,9.330719,-0.92826843,-0.11520386,0.5479431,0.23968506,FALL
-3.5930939,9.603653,0.7452698,-0.042770386,0.6779022,0.29507446,FALL
-3.8971558,9.388168,-0.23873901,0.08505249,1.1317139,0.23754883,FALL
-3.8684387,8.818359,-1.7231445,0.09039307,1.0123901,0.2194519,FALL
-4.146164,8.820755,-1.8476562,0.001968384,0.46165466,0.25354004,FALL
-3.9713898,8.909332,-0.798996,-0.05342102,0.056854248,0.19174194,FALL
-3.8085785,9.167908,-0.38719177,-0.019332886,0.022766113,0.10014343,FALL
-3.8732147,9.699417,-0.78941345,0.027542114,0.018508911,-0.008514404,FALL
-3.7918243,9.55098,-1.0814972,0.011550903,-0.12530518,-0.08735657,FALL
-3.9665985,9.292404,-0.65293884,-0.024658203,-0.24568176,-0.104400635,FALL
-2.4917603,9.625198,-0.95222473,-0.011886597,-0.3500824,-0.19920349,FALL
-2.434311,9.969971,-0.41830444,-0.044906616,-0.40760803,-0.3334198,FALL
-2.434311,9.493515,-0.49731445,-0.007614136,-0.3032074,-0.21943665,FALL
-2.4055786,8.971588,-0.8851776,0.023269653,-0.32557678,-0.07775879,FALL
-2.4965515,8.985947,-0.74632263,0.037124634,-0.30532837,-0.08308411,FALL
-2.4965515,9.582108,-1.064743,0.06163025,-0.23822021,-0.014907837,FALL
-3.24115,9.874191,-1.198822,0.03819275,-0.1625824,0.09480286,FALL
-3.4877472,9.450424,-0.906723,0.009429932,-0.048599243,0.10652161,FALL
-3.1765137,9.0482025,-0.9354553,0.011550903,0.14633179,0.083099365,FALL
-3.8756104,9.280441,-1.1413574,0.03819275,0.18041992,0.07989502,FALL
-3.3297424,9.005096,-1.064743,0.057357788,0.13035583,-0.046875,FALL
-3.4039612,9.404938,-1.30896,0.062683105,0.06964111,-0.06391907,FALL
-3.4039612,9.529434,-1.2730408,0.034988403,-0.052871704,-0.05645752,FALL
-3.3967743,9.309174,-1.1293945,0.009429932,-0.090148926,-0.026626587,FALL
-3.2674866,9.153549,-1.2395172,-0.006546021,-0.08695984,0.012786865,FALL
-3.1525726,9.110443,-1.2610626,-0.03425598,-0.104003906,0.036224365,FALL
-3.0879211,9.045807,-1.2658539,-0.05769348,-0.088027954,0.036224365,FALL
-3.1094666,9.031433,-1.337677,-0.077926636,-0.05606079,0.024505615,FALL
-3.1597443,9.249313,-1.2826233,-0.075790405,-0.068847656,0.015975952,FALL
-3.2004547,9.5581665,-1.143753,-0.040634155,-0.104003906,0.004257202,FALL
-3.3345184,9.783218,-0.92349243,0.015823364,-0.09867859,-0.001068115,FALL
-3.4590302,9.86702,-0.7056122,0.0818634,-0.021972656,-0.008514404,FALL
-3.6625366,9.570129,-0.6577301,0.1287384,0.14421082,0.006393433,FALL
-3.6984406,9.297195,-0.77983093,0.1287384,0.32104492,0.020248413,FALL
-3.7295685,9.170303,-0.882782,0.07867432,0.4360962,0.051132202,FALL
-3.5906982,9.03862,-1.0384064,0.009429932,0.45951843,0.02130127,FALL
-3.5619812,8.971588,-1.4693604,-0.059814453,0.26670837,-0.03515625,FALL
-3.3776245,9.060165,-1.1461487,-0.13119507,-0.052871704,-0.07563782,FALL
-3.2842407,9.436066,-0.5595703,-0.11627197,-0.24461365,-0.100128174,FALL
-3.1453857,9.811951,-0.5691376,-0.044906616,-0.26911926,-0.0980072,FALL
-3.0687714,9.821518,-0.81095886,-0.003356934,-0.27870178,-0.06391907,FALL
-2.9203339,9.661118,-0.79660034,-0.006546021,-0.24461365,-0.001068115,FALL
-2.9155426,9.491119,-0.882782,-0.04597473,-0.09121704,0.07989502,FALL
-3.1094666,9.306778,-1.2586823,-0.10775757,0.036621094,0.13209534,FALL
-3.3177643,9.088898,-1.447815,-0.15995789,-0.012390137,0.12037659,FALL
-3.5140839,9.017075,-1.2802277,-0.16633606,-0.14660645,0.07775879,FALL
-3.5595856,9.009888,-0.8995514,-0.10775757,-0.23077393,0.018112183,FALL
-3.5859222,9.074539,-0.5092926,0.001968384,-0.18496704,-0.030883789,FALL
-3.415924,9.321136,-0.3824005,0.11062622,-0.012390137,-0.07243347,FALL
-3.2794647,9.572525,-0.4230957,0.15324402,0.21557617,-0.0703125,FALL
-3.1669312,9.615631,-0.66012573,0.11701965,0.42970276,-0.041549683,FALL
-3.0927124,9.51506,-0.9115143,0.026473999,0.50746155,-0.003189087,FALL
-3.1334076,9.39296,-1.0144653,-0.07260132,0.40412903,0.026626587,FALL
-3.3034058,9.2565,-0.8923645,-0.12799072,0.17723083,0.042617798,FALL
-3.4374695,9.131989,-0.609848,-0.11627197,-0.03794861,0.03515625,FALL
-3.494934,9.122421,-0.59547424,-0.054489136,-0.16365051,0.018112183,FALL
-3.5308533,9.220581,-0.8205414,0.0009,-0.2531433,0.001068115,FALL
-3.4853668,9.280441,-0.88757324,0.011550903,-0.29681396,-0.007461548,FALL
-3.4183197,9.328323,-0.80856323,-0.001220703,-0.24354553,-0.01171875,FALL
-3.3776245,9.342682,-0.73913574,-0.012939453,-0.12211609,-0.012786865,FALL
-3.368042,9.306778,-0.7630768,-0.010818481,-0.013458252,-0.012786865,FALL
-3.332138,9.299591,-0.7774353,-0.001220703,0.036621094,-0.00958252,FALL
-3.3010101,9.342682,-0.7343445,0.005157471,0.050460815,-0.008514404,FALL
-3.2507324,9.364227,-0.7223816,0.009429932,0.062179565,-0.007461548,FALL
-3.2387543,9.323532,-0.73913574,0.013687134,0.046203613,0.001068115,FALL
-3.229187,9.311554,-0.75109863,0.01687622,0.013183594,0.008529663,FALL
-3.2315674,9.35466,-0.7415314,0.009429932,-0.002792358,0.00958252,FALL
-3.3105774,9.337891,-0.7343445,-0.006546021,0.012115479,0.007461548,FALL
-3.3512878,9.273254,-0.7630768,-0.014007568,0.018508911,0,FALL
-3.3488922,9.309174,-0.8157501,-0.006546021,-0.013458252,-0.006393433,FALL
-3.3297424,9.352264,-0.85165405,0.001968384,-0.06564331,-0.006393433,FALL
-3.3153687,9.342682,-0.81095886,0.007293701,-0.08908081,0.001068115,FALL
-3.2938232,9.371414,-0.7774353,0.008361816,-0.043273926,0.006393433,FALL
-3.3345184,9.335495,-0.83729553,0.001968384,0.024902344,0.007461548,FALL
-3.336914,9.304382,-0.89476013,-0.006546021,0.060043335,0.003204346,FALL
-3.3105774,9.371414,-0.9139099,-0.015075684,0.0493927,-0.002136231,FALL
-3.3488922,9.31395,-0.8899689,-0.014007568,0.017440796,-0.003189087,FALL
-3.3273468,9.287613,-0.8564453,-0.002288818,-0.008132935,-0.003189087,FALL
-3.3105774,9.357056,-0.8732147,0.008361816,-0.013458252,-0.008514404,FALL
-3.3464966,9.412109,-0.89476013,0.005157471,0.000397,-0.00958252,FALL
-3.3058014,9.361832,-0.9115143,-0.005493164,0.014251709,-0.010650635,FALL
-3.265091,9.383392,-0.8779907,-0.021469116,0.024902344,-0.001068115,FALL
-3.2866364,9.407333,-0.8348999,-0.028930664,0.044067383,0.00958252,FALL
-3.344101,9.388168,-0.85165405,-0.027862549,0.06111145,0.017044067,FALL
-3.3704376,9.330719,-0.88038635,-0.023590088,0.056854248,0.015975952,FALL
-3.3632507,9.349869,-0.9115143,-0.020401001,0.032348633,0.01171875,FALL
-3.375229,9.37381,-0.95222473,-0.021469116,0.000397,0.01171875,FALL
-3.3584595,9.369019,-0.9474335,-0.025726318,-0.031555176,0.014907837,FALL
-3.336914,9.347473,-0.9210968,-0.02998352,-0.047546387,0.018112183,FALL
-3.3536835,9.323532,-0.9426422,-0.027862549,-0.05606079,0.017044067,FALL
-3.332138,9.337891,-0.9689789,-0.023590088,-0.06777954,0.013854981,FALL
-3.32016,9.378601,-0.9546051,-0.024658203,-0.07949829,0.01171875,FALL
-3.2986145,9.390564,-0.8612366,-0.025726318,-0.06777954,0.010650635,FALL
-3.2938232,9.404938,-0.8325043,-0.022537231,-0.021972656,0.01171875,FALL
-3.2435455,9.4001465,-0.8612366,-0.025726318,0.006790161,0.012786865,FALL
-3.2172089,9.390564,-0.8420868,-0.035308838,0.000397,0.014907837,FALL
-3.2004547,9.395355,-0.7918091,-0.04170227,-0.008132935,0.020248413,FALL
-3.2196045,9.385788,-0.80137634,-0.0438385,-0.015579224,0.024505615,FALL
-3.229187,9.385788,-0.76786804,-0.044906616,-0.027297974,0.024505615,FALL
-3.2363586,9.404938,-0.7415314,-0.040634155,-0.029434204,0.02130127,FALL
-3.2555237,9.369019,-0.8205414,-0.042770386,-0.031555176,0.020248413,FALL
-3.2196045,9.380997,-0.7726593,-0.052352905,-0.03794861,0.018112183,FALL
-3.2076263,9.428879,-0.75109863,-0.058746338,-0.024108887,0.018112183,FALL
-3.2459412,9.376205,-0.76786804,-0.06088257,-0.017715454,0.019180298,FALL
-3.2363586,9.352264,-0.7846222,-0.058746338,-0.033691406,0.018112183,FALL
-3.2243958,9.378601,-0.7582855,-0.059814453,-0.043273926,0.014907837,FALL
-3.2243958,9.376205,-0.71759033,-0.0630188,-0.028366089,0.01171875,FALL
-3.2052307,9.378601,-0.7056122,-0.067276,-0.009185791,0.008529663,FALL
-3.1908722,9.424088,-0.6720886,-0.07260132,0.000397,0.008529663,FALL
-3.1932678,9.421692,-0.65293884,-0.075790405,0.008911133,0.013854981,FALL
-3.1932678,9.388168,-0.6553345,-0.08111572,0.009979248,0.019180298,FALL
-3.2148132,9.395355,-0.63139343,-0.089645386,0.006790161,0.02130127,FALL
-3.2315674,9.4001465,-0.6002655,-0.09603882,0.011047363,0.015975952,FALL
-3.2674866,9.369019,-0.63378906,-0.09815979,0.011047363,0.010650635,FALL
-3.257904,9.340286,-0.63139343,-0.099227905,-0.013458252,0.008529663,FALL
-3.2435455,9.371414,-0.61943054,-0.09710693,-0.047546387,0.00958252,FALL
-3.2459412,9.39296,-0.5930939,-0.091781616,-0.07417297,0.013854981,FALL
-3.2674866,9.397751,-0.5499878,-0.08432007,-0.080566406,0.015975952,FALL
-3.253128,9.412109,-0.51168823,-0.077926636,-0.05819702,0.013854981,FALL
-3.277069,9.409729,-0.45661926,-0.075790405,-0.007064819,0.013854981,FALL
-3.2722778,9.424088,-0.47097778,-0.08218384,0.052597046,0.012786865,FALL
-3.2674866,9.421692,-0.51885986,-0.099227905,0.085617065,0.00958252,FALL
-3.2674866,9.426483,-0.57392883,-0.12159729,0.06538391,0.012786865,FALL
-3.2698822,9.414505,-0.44943237,-0.13438416,0.021697998,0.015975952,FALL
-3.257904,9.448029,-0.44224548,-0.13224792,-0.001739502,0.018112183,FALL
-3.257904,9.45282,-0.47097778,-0.12799072,-0.03475952,0.0234375,FALL
-3.2602997,9.448029,-0.44224548,-0.13119507,-0.050735474,0.028762817,FALL
-3.2507324,9.450424,-0.51408386,-0.1418457,-0.041152954,0.03515625,FALL
-3.2626953,9.481552,-0.59547424,-0.16421509,-0.047546387,0.041549683,FALL
-3.3034058,9.536621,-0.42070007,-0.18338013,-0.043273926,0.042617798,FALL
-3.3776245,9.483948,-0.2531128,-0.17805481,0.04727173,0.029830933,FALL
-3.3943787,9.51506,-0.6002655,-0.17486572,0.15486145,0.018112183,FALL
-3.332138,9.536621,-0.5643616,-0.20681763,0.1473999,0.002136231,FALL
-3.2459412,9.582108,-0.45422363,-0.23664856,0.16337585,0,FALL
-3.0041199,9.6371765,-0.6266022,-0.2909851,0.18255615,0.008529663,FALL
-2.9466705,9.75209,-0.7702637,-0.37939453,0.15272522,0.03729248,FALL
-3.0065155,9.819138,-0.71998596,-0.48591614,0.056854248,0.0660553,FALL
-3.0137024,9.936447,-0.21002197,-0.57647705,0.020629883,0.08522034,FALL
-3.0137024,9.972366,-0.24113464,-0.6489105,0.11756897,0.104400635,FALL
-3.2004547,9.632385,-1.1078339,-0.7628937,0.08135986,0.13635254,FALL
-3.4877472,9.091293,-1.3113403,-0.9258728,-0.26698303,0.1768341,FALL
-3.8899841,8.78244,0.24249268,-1.0270691,-0.42570496,0.15872192,FALL
-3.9833527,8.681885,0.14193726,-1.1165619,-0.031555176,0.008529663,FALL
-3.672104,8.272476,-1.8237,-1.5298767,0.009979248,-0.17790222,FALL
-1.91716,7.81279,-1.332901,-2.3022003,-0.70480347,-0.28549194,FALL
-1.6729431,6.725815,0.6997833,-3.0745087,-1.1948242,-0.39308167,FALL
-1.8956146,4.896652,0.6111908,-3.5123444,-1.4654083,-0.53796387,FALL
-2.2403717,3.0842438,-1.1964264,-3.0255127,-2.799118,-0.5560608,FALL
-2.2595215,3.6277313,-0.5787201,-2.2595825,-4.5248413,-0.39308167,FALL
-0.69132996,6.8694763,8.296585,-1.5511932,-4.4960785,-0.4506073,FALL
-1.7256165,7.1232605,1.6502838,-1.2657013,-1.7998962,-0.84794617,FALL
-2.6018982,6.19191,-3.2889557,-1.9623718,-2.496582,-0.70840454,FALL
-0.9403229,6.847931,-0.049606323,-2.6995392,-4.219116,-0.43356323,FALL
-0.8637085,9.222977,8.686844,-3.0180511,-3.5852814,-0.5624542,FALL
-0.8637085,9.304382,4.2982635,-2.824173,-1.2875061,-0.5336914,FALL
-4.6944275,10.910889,0.9224396,-3.0436249,-1.748764,0.31211853,FALL
-5.522827,11.042572,6.0364532,-3.5581512,-2.0694122,1.2218628,FALL
-5.5276184,7.374649,4.8632965,-4.0726624,-0.6845703,1.6927032,FALL
-1.1222839,2.1337433,3.7356262,-4.205826,-0.6622009,1.6809845,FALL
0.88645935,-1.828659,3.161026,-4.244171,-0.6589966,1.6287842,FALL
3.3500824,-2.5469208,4.1402435,-4.573349,-0.24461365,1.2815094,FALL
6.297348,-0.6938019,5.3876343,-4.847122,0.13249207,0.44421387,FALL
5.1481323,2.3827362,7.8249207,-4.701172,-0.36817932,-0.5613861,FALL
-0.41360474,1.0156555,4.9662476,-4.352829,-1.0030823,-0.7701874,FALL
-2.2834778,-1.6323395,4.003784,-4.433792,-1.3812561,-0.28656006,FALL
2.0284882,-3.6769867,6.1681366,-4.6319275,-1.3833771,0.116119385,FALL
7.341217,-6.9187317,6.3740387,-4.5371246,-1.3386383,-0.18748474,FALL
2.41156,-6.552414,7.494522,-4.260147,-1.8733978,-0.35046387,FALL
1.743576,-4.4024353,7.2000427,-4.014084,-2.3772736,-0.13528442,FALL
1.2551575,-4.756775,6.967804,-3.891571,-2.4188232,-0.17790222,FALL
1.7818909,-6.679306,7.2383423,-3.7232666,-2.239853,-0.038345337,FALL
